file,n_size,difficulty,solved,nodes_expanded,time_seconds,solution_length,reason
5x5/dificiles/26.txt,5,dificiles,True,26138,1.2873,44,OK
5x5/dificiles/27.txt,5,dificiles,True,202028,10.1598,48,OK
5x5/dificiles/28.txt,5,dificiles,True,4429,0.2001,40,OK
5x5/dificiles/29.txt,5,dificiles,True,282501,15.6195,44,OK
5x5/dificiles/30.txt,5,dificiles,True,788865,40.0458,46,OK
5x5/dificiles/31.txt,5,dificiles,True,38914,2.0906,38,OK
5x5/dificiles/32.txt,5,dificiles,True,29383,1.6075,40,OK
5x5/dificiles/33.txt,5,dificiles,True,849760,39.0084,46,OK
5x5/dificiles/34.txt,5,dificiles,True,101557,5.3398,44,OK
5x5/dificiles/35.txt,5,dificiles,True,97595,5.3625,40,OK
5x5/dificiles/36.txt,5,dificiles,True,6190,0.297,38,OK
5x5/dificiles/37.txt,5,dificiles,True,3465,0.1449,46,OK
5x5/dificiles/38.txt,5,dificiles,False,1020148,45.3192,0,timeout_or_limit
5x5/dificiles/39.txt,5,dificiles,True,33205,1.558,50,OK
5x5/dificiles/40.txt,5,dificiles,True,40696,2.1869,44,OK
5x5/dificiles/41.txt,5,dificiles,True,786735,37.7264,46,OK
5x5/dificiles/42.txt,5,dificiles,True,1480,0.0454,30,OK
5x5/dificiles/43.txt,5,dificiles,True,12207,0.6426,40,OK
5x5/dificiles/44.txt,5,dificiles,True,24011,1.218,42,OK
5x5/dificiles/45.txt,5,dificiles,True,121481,5.7615,46,OK
5x5/dificiles/46.txt,5,dificiles,True,47249,2.1987,44,OK
5x5/dificiles/47.txt,5,dificiles,True,8306,0.4164,38,OK
5x5/dificiles/48.txt,5,dificiles,True,166530,8.4071,50,OK
5x5/dificiles/49.txt,5,dificiles,True,104717,6.0417,44,OK
5x5/dificiles/50.txt,5,dificiles,True,11691,0.598,40,OK
5x5/dificiles/51.txt,5,dificiles,True,159038,8.25,44,OK
5x5/dificiles/52.txt,5,dificiles,True,5981,0.2781,34,OK
5x5/dificiles/53.txt,5,dificiles,True,110227,5.5143,46,OK
5x5/dificiles/54.txt,5,dificiles,True,44146,1.9967,46,OK
5x5/dificiles/55.txt,5,dificiles,True,6812,0.3467,38,OK
5x5/dificiles/56.txt,5,dificiles,True,1546,0.0433,42,OK
5x5/dificiles/57.txt,5,dificiles,True,9282,0.4175,38,OK
5x5/dificiles/58.txt,5,dificiles,True,302969,14.8037,42,OK
5x5/dificiles/59.txt,5,dificiles,True,30603,1.4694,48,OK
5x5/dificiles/60.txt,5,dificiles,True,131320,6.9335,44,OK
5x5/dificiles/61.txt,5,dificiles,True,35147,1.7519,42,OK
5x5/dificiles/62.txt,5,dificiles,False,1009067,54.2255,0,timeout_or_limit
5x5/dificiles/63.txt,5,dificiles,True,1284,0.0198,30,OK
5x5/dificiles/64.txt,5,dificiles,True,11156,0.5652,34,OK
5x5/dificiles/65.txt,5,dificiles,True,12050,0.6365,38,OK
5x5/dificiles/66.txt,5,dificiles,True,37762,1.8448,48,OK
5x5/dificiles/67.txt,5,dificiles,True,3551,0.1806,34,OK
5x5/dificiles/68.txt,5,dificiles,True,67989,3.5663,44,OK
5x5/dificiles/69.txt,5,dificiles,True,57071,2.9369,40,OK
5x5/dificiles/70.txt,5,dificiles,True,248499,12.8999,40,OK
5x5/dificiles/71.txt,5,dificiles,True,5182,0.2476,44,OK
5x5/dificiles/72.txt,5,dificiles,True,10304,0.523,38,OK
5x5/dificiles/73.txt,5,dificiles,True,28404,1.5987,34,OK
5x5/dificiles/74.txt,5,dificiles,True,27395,1.3066,48,OK
5x5/dificiles/75.txt,5,dificiles,True,2508,0.125,30,OK
5x5/dificiles/76.txt,5,dificiles,True,542976,25.2364,44,OK
5x5/dificiles/77.txt,5,dificiles,True,13476,0.6701,40,OK
5x5/dificiles/78.txt,5,dificiles,True,19279,1.0919,34,OK
5x5/dificiles/79.txt,5,dificiles,True,333046,18.5842,46,OK
5x5/dificiles/80.txt,5,dificiles,True,17049,0.8989,42,OK
5x5/dificiles/81.txt,5,dificiles,True,65721,3.5045,34,OK
5x5/dificiles/82.txt,5,dificiles,True,1384,0.0656,28,OK
5x5/dificiles/83.txt,5,dificiles,True,9558,0.5623,36,OK
5x5/dificiles/84.txt,5,dificiles,True,8951,0.4846,34,OK
5x5/dificiles/85.txt,5,dificiles,True,1694,0.064,40,OK
5x5/dificiles/86.txt,5,dificiles,True,52546,2.6164,42,OK
5x5/dificiles/87.txt,5,dificiles,True,156180,7.7739,42,OK
5x5/dificiles/88.txt,5,dificiles,True,14202,0.6592,42,OK
5x5/dificiles/89.txt,5,dificiles,True,1607,0.0496,40,OK
5x5/dificiles/90.txt,5,dificiles,True,162301,7.9255,44,OK
5x5/dificiles/91.txt,5,dificiles,True,726510,32.7443,48,OK
5x5/dificiles/92.txt,5,dificiles,True,106039,5.1649,46,OK
5x5/dificiles/93.txt,5,dificiles,True,12974,0.6172,44,OK
5x5/dificiles/94.txt,5,dificiles,True,881336,41.458,44,OK
5x5/dificiles/95.txt,5,dificiles,True,15761,0.897,36,OK
5x5/dificiles/96.txt,5,dificiles,True,4496,0.1951,38,OK
5x5/dificiles/97.txt,5,dificiles,True,88110,4.7814,42,OK
5x5/dificiles/98.txt,5,dificiles,True,46550,2.6498,42,OK
5x5/dificiles/99.txt,5,dificiles,True,38765,1.7234,46,OK
5x5/dificiles/100.txt,5,dificiles,True,94829,4.8965,46,OK
6x6/faciles/1.txt,6,faciles,True,1271,0.0518,10,OK
6x6/faciles/2.txt,6,faciles,True,1280,0.0267,10,OK
6x6/faciles/3.txt,6,faciles,True,1245,0.0465,10,OK
6x6/faciles/4.txt,6,faciles,True,1283,0.054,10,OK
6x6/faciles/5.txt,6,faciles,True,1277,0.0503,10,OK
6x6/faciles/6.txt,6,faciles,True,1282,0.052,10,OK
6x6/faciles/7.txt,6,faciles,True,1271,0.0523,10,OK
6x6/faciles/8.txt,6,faciles,True,1274,0.0268,8,OK
6x6/faciles/9.txt,6,faciles,True,1248,0.0505,10,OK
6x6/faciles/10.txt,6,faciles,True,1243,0.0463,10,OK
6x6/faciles/11.txt,6,faciles,True,1268,0.0521,10,OK
6x6/faciles/12.txt,6,faciles,True,1269,0.0479,10,OK
6x6/faciles/13.txt,6,faciles,True,1269,0.052,10,OK
6x6/faciles/14.txt,6,faciles,True,1245,0.0467,10,OK
6x6/faciles/15.txt,6,faciles,True,1277,0.0493,10,OK
6x6/faciles/16.txt,6,faciles,True,1240,0.0497,10,OK
6x6/faciles/17.txt,6,faciles,True,1246,0.0475,10,OK
6x6/faciles/18.txt,6,faciles,True,1245,0.0501,10,OK
6x6/faciles/19.txt,6,faciles,True,1114,0.0014,8,OK
6x6/faciles/20.txt,6,faciles,True,1248,0.0511,10,OK
6x6/faciles/21.txt,6,faciles,True,1277,0.0521,10,OK
6x6/faciles/22.txt,6,faciles,True,1271,0.0524,10,OK
6x6/faciles/23.txt,6,faciles,True,1245,0.051,10,OK
6x6/faciles/24.txt,6,faciles,True,1277,0.0493,10,OK
6x6/faciles/25.txt,6,faciles,True,1241,0.0499,10,OK
6x6/faciles/26.txt,6,faciles,True,1269,0.0478,10,OK
6x6/faciles/27.txt,6,faciles,True,1280,0.0247,10,OK
6x6/faciles/28.txt,6,faciles,True,1278,0.0523,10,OK
6x6/faciles/29.txt,6,faciles,True,1242,0.0464,10,OK
6x6/faciles/30.txt,6,faciles,True,1272,0.0523,10,OK
6x6/faciles/31.txt,6,faciles,True,1274,0.0274,10,OK
6x6/faciles/32.txt,6,faciles,True,1280,0.0266,10,OK
6x6/faciles/33.txt,6,faciles,True,1269,0.0516,10,OK
6x6/faciles/34.txt,6,faciles,True,1271,0.0533,10,OK
6x6/faciles/35.txt,6,faciles,True,1269,0.0527,10,OK
6x6/faciles/36.txt,6,faciles,True,1271,0.0521,10,OK
6x6/faciles/37.txt,6,faciles,True,1225,0.0489,10,OK
6x6/faciles/38.txt,6,faciles,True,1280,0.0264,10,OK
6x6/faciles/39.txt,6,faciles,True,1248,0.0471,10,OK
6x6/faciles/40.txt,6,faciles,True,1272,0.0531,10,OK
6x6/faciles/41.txt,6,faciles,True,1274,0.0519,10,OK
6x6/faciles/42.txt,6,faciles,True,1245,0.05,10,OK
6x6/faciles/43.txt,6,faciles,True,1269,0.0521,10,OK
6x6/faciles/44.txt,6,faciles,True,1261,0.0271,8,OK
6x6/faciles/45.txt,6,faciles,True,1271,0.0523,10,OK
6x6/faciles/46.txt,6,faciles,True,1275,0.0275,10,OK
6x6/faciles/47.txt,6,faciles,True,1277,0.0493,10,OK
6x6/faciles/48.txt,6,faciles,True,1269,0.0486,10,OK
6x6/faciles/49.txt,6,faciles,True,1278,0.0522,10,OK
6x6/faciles/50.txt,6,faciles,True,1276,0.0523,10,OK
6x6/faciles/51.txt,6,faciles,True,1266,0.0522,10,OK
6x6/faciles/52.txt,6,faciles,True,1277,0.052,10,OK
6x6/faciles/53.txt,6,faciles,True,1269,0.0519,10,OK
6x6/faciles/54.txt,6,faciles,True,1246,0.0509,10,OK
6x6/faciles/55.txt,6,faciles,True,1278,0.0528,10,OK
6x6/faciles/56.txt,6,faciles,True,1246,0.05,10,OK
6x6/faciles/57.txt,6,faciles,True,1277,0.0493,10,OK
6x6/faciles/58.txt,6,faciles,True,1280,0.0262,10,OK
6x6/faciles/59.txt,6,faciles,True,1246,0.0509,10,OK
6x6/faciles/60.txt,6,faciles,True,1280,0.0268,10,OK
6x6/faciles/61.txt,6,faciles,True,1277,0.049,10,OK
6x6/faciles/62.txt,6,faciles,True,1249,0.0503,10,OK
6x6/faciles/63.txt,6,faciles,True,1276,0.0518,10,OK
6x6/faciles/64.txt,6,faciles,True,1277,0.0499,10,OK
6x6/faciles/65.txt,6,faciles,True,1269,0.0523,10,OK
6x6/faciles/66.txt,6,faciles,True,1282,0.0518,10,OK
6x6/faciles/67.txt,6,faciles,True,1222,0.0488,10,OK
6x6/faciles/68.txt,6,faciles,True,1245,0.0503,10,OK
6x6/faciles/69.txt,6,faciles,True,1271,0.0516,10,OK
6x6/faciles/70.txt,6,faciles,True,1271,0.0532,10,OK
6x6/faciles/71.txt,6,faciles,True,1269,0.0516,10,OK
6x6/faciles/72.txt,6,faciles,True,1271,0.052,10,OK
6x6/faciles/73.txt,6,faciles,True,1280,0.0269,10,OK
6x6/faciles/74.txt,6,faciles,True,1271,0.0482,10,OK
6x6/faciles/75.txt,6,faciles,True,1269,0.0518,10,OK
6x6/faciles/76.txt,6,faciles,True,1278,0.0495,10,OK
6x6/faciles/77.txt,6,faciles,True,1278,0.0492,10,OK
6x6/faciles/78.txt,6,faciles,True,1244,0.0509,10,OK
6x6/faciles/79.txt,6,faciles,True,1248,0.0505,10,OK
6x6/faciles/80.txt,6,faciles,True,1245,0.0502,10,OK
6x6/faciles/81.txt,6,faciles,True,1264,0.0517,10,OK
6x6/faciles/82.txt,6,faciles,True,1276,0.0524,10,OK
6x6/faciles/83.txt,6,faciles,True,1272,0.0529,10,OK
6x6/faciles/84.txt,6,faciles,True,1271,0.0521,10,OK
6x6/faciles/85.txt,6,faciles,True,1246,0.0505,10,OK
6x6/faciles/86.txt,6,faciles,True,1266,0.052,10,OK
6x6/faciles/87.txt,6,faciles,True,1281,0.0278,10,OK
6x6/faciles/88.txt,6,faciles,True,1264,0.0524,10,OK
6x6/faciles/89.txt,6,faciles,True,73,0.0001,4,OK
6x6/faciles/90.txt,6,faciles,True,1264,0.0517,10,OK
6x6/faciles/91.txt,6,faciles,True,1271,0.0522,10,OK
6x6/faciles/92.txt,6,faciles,True,1277,0.0493,10,OK
6x6/faciles/93.txt,6,faciles,True,1245,0.0465,10,OK
6x6/faciles/94.txt,6,faciles,True,1280,0.0268,10,OK
6x6/faciles/95.txt,6,faciles,True,1270,0.0526,10,OK
6x6/faciles/96.txt,6,faciles,True,1273,0.0482,10,OK
6x6/faciles/97.txt,6,faciles,True,1274,0.0515,10,OK
6x6/faciles/98.txt,6,faciles,True,1271,0.0524,10,OK
6x6/faciles/99.txt,6,faciles,True,1271,0.0522,10,OK
6x6/faciles/100.txt,6,faciles,True,1283,0.0525,10,OK
6x6/medios/1.txt,6,medios,True,1250,0.05,20,OK
6x6/medios/2.txt,6,medios,True,1400,0.08,20,OK
6x6/medios/3.txt,6,medios,True,1288,0.0254,20,OK
6x6/medios/4.txt,6,medios,True,1298,0.0473,20,OK
6x6/medios/5.txt,6,medios,True,1266,0.0769,18,OK
6x6/medios/6.txt,6,medios,True,1304,0.0264,20,OK
6x6/medios/7.txt,6,medios,True,1325,0.0558,20,OK
6x6/medios/8.txt,6,medios,True,1312,0.0787,18,OK
6x6/medios/9.txt,6,medios,True,1349,0.1085,16,OK
6x6/medios/10.txt,6,medios,True,1297,0.0544,20,OK
6x6/medios/11.txt,6,medios,True,1237,0.024,20,OK
6x6/medios/12.txt,6,medios,True,1309,0.0507,20,OK
6x6/medios/13.txt,6,medios,True,1320,0.0513,20,OK
6x6/medios/14.txt,6,medios,True,1305,0.0537,20,OK
6x6/medios/15.txt,6,medios,True,1402,0.0841,20,OK
6x6/medios/16.txt,6,medios,True,1433,0.0754,20,OK
6x6/medios/17.txt,6,medios,True,1297,0.0496,18,OK
6x6/medios/18.txt,6,medios,True,1316,0.1035,16,OK
6x6/medios/19.txt,6,medios,True,1303,0.0777,20,OK
6x6/medios/20.txt,6,medios,True,1332,0.0581,20,OK
6x6/medios/21.txt,6,medios,True,1945,0.2129,20,OK
6x6/medios/22.txt,6,medios,True,1345,0.0805,18,OK
6x6/medios/23.txt,6,medios,True,1500,0.1371,20,OK
6x6/medios/24.txt,6,medios,True,1392,0.0806,20,OK
6x6/medios/25.txt,6,medios,True,1655,0.1266,18,OK
6x6/medios/26.txt,6,medios,True,1331,0.0558,20,OK
6x6/medios/27.txt,6,medios,True,1325,0.0968,20,OK
6x6/medios/28.txt,6,medios,True,1365,0.0779,20,OK
6x6/medios/29.txt,6,medios,True,1590,0.1299,20,OK
6x6/medios/30.txt,6,medios,True,1283,0.0525,14,OK
6x6/medios/31.txt,6,medios,True,1314,0.0284,20,OK
6x6/medios/32.txt,6,medios,True,1312,0.0515,20,OK
6x6/medios/33.txt,6,medios,True,1324,0.0801,20,OK
6x6/medios/34.txt,6,medios,True,1548,0.123,20,OK
6x6/medios/35.txt,6,medios,True,1300,0.0537,20,OK
6x6/medios/36.txt,6,medios,True,1462,0.1223,18,OK
6x6/medios/37.txt,6,medios,True,1335,0.0476,20,OK
6x6/medios/38.txt,6,medios,True,1303,0.0526,20,OK
6x6/medios/39.txt,6,medios,True,1421,0.0824,20,OK
6x6/medios/40.txt,6,medios,True,1271,0.0261,20,OK
6x6/medios/41.txt,6,medios,True,1318,0.0797,16,OK
6x6/medios/42.txt,6,medios,True,1278,0.0484,20,OK
6x6/medios/43.txt,6,medios,True,1599,0.1258,20,OK
6x6/medios/44.txt,6,medios,True,1300,0.0536,20,OK
6x6/medios/45.txt,6,medios,True,1451,0.1172,20,OK
6x6/medios/46.txt,6,medios,True,1338,0.0804,18,OK
6x6/medios/47.txt,6,medios,True,1391,0.0859,20,OK
6x6/medios/48.txt,6,medios,True,1419,0.11,20,OK
6x6/medios/49.txt,6,medios,True,1299,0.0538,20,OK
6x6/medios/50.txt,6,medios,True,1265,0.0261,18,OK
6x6/medios/51.txt,6,medios,True,1489,0.1177,20,OK
6x6/medios/52.txt,6,medios,True,1255,0.0225,20,OK
6x6/medios/53.txt,6,medios,True,1274,0.0524,20,OK
6x6/medios/54.txt,6,medios,True,1320,0.0975,20,OK
6x6/medios/55.txt,6,medios,True,1329,0.0548,20,OK
6x6/medios/56.txt,6,medios,True,1470,0.0932,20,OK
6x6/medios/57.txt,6,medios,True,1318,0.0511,20,OK
6x6/medios/58.txt,6,medios,True,1284,0.0486,20,OK
6x6/medios/59.txt,6,medios,True,1272,0.0515,18,OK
6x6/medios/60.txt,6,medios,True,1296,0.0503,18,OK
6x6/medios/61.txt,6,medios,True,1311,0.0258,20,OK
6x6/medios/62.txt,6,medios,True,1320,0.0308,20,OK
6x6/medios/63.txt,6,medios,True,2636,0.2323,18,OK
6x6/medios/64.txt,6,medios,True,1293,0.0537,14,OK
6x6/medios/65.txt,6,medios,True,1374,0.1035,20,OK
6x6/medios/66.txt,6,medios,True,1306,0.0788,20,OK
6x6/medios/67.txt,6,medios,True,1346,0.0776,20,OK
6x6/medios/68.txt,6,medios,True,1412,0.1047,20,OK
6x6/medios/69.txt,6,medios,True,1493,0.1374,20,OK
6x6/medios/70.txt,6,medios,True,1318,0.0516,20,OK
6x6/medios/71.txt,6,medios,True,1296,0.0542,16,OK
6x6/medios/72.txt,6,medios,True,1297,0.0499,20,OK
6x6/medios/73.txt,6,medios,True,1315,0.0516,20,OK
6x6/medios/74.txt,6,medios,True,1283,0.0235,20,OK
6x6/medios/75.txt,6,medios,True,1345,0.1069,18,OK
6x6/medios/76.txt,6,medios,True,1337,0.0753,20,OK
6x6/medios/77.txt,6,medios,True,1271,0.0531,10,OK
6x6/medios/78.txt,6,medios,True,1277,0.0268,20,OK
6x6/medios/79.txt,6,medios,True,1323,0.0517,20,OK
6x6/medios/80.txt,6,medios,True,1246,0.0247,20,OK
6x6/medios/81.txt,6,medios,True,1319,0.0812,16,OK
6x6/medios/82.txt,6,medios,True,1307,0.0515,20,OK
6x6/medios/83.txt,6,medios,True,1248,0.0461,18,OK
6x6/medios/84.txt,6,medios,True,1372,0.1083,20,OK
6x6/medios/85.txt,6,medios,True,1246,0.0509,12,OK
6x6/medios/86.txt,6,medios,True,1602,0.1521,20,OK
6x6/medios/87.txt,6,medios,True,1266,0.0715,16,OK
6x6/medios/88.txt,6,medios,True,1317,0.0751,20,OK
6x6/medios/89.txt,6,medios,True,1453,0.0914,20,OK
6x6/medios/90.txt,6,medios,True,1380,0.0849,20,OK
6x6/medios/91.txt,6,medios,True,1264,0.0468,20,OK
6x6/medios/92.txt,6,medios,True,1565,0.1288,20,OK
6x6/medios/93.txt,6,medios,True,1265,0.0753,16,OK
6x6/medios/94.txt,6,medios,True,1291,0.0519,20,OK
6x6/medios/95.txt,6,medios,True,1329,0.0557,20,OK
6x6/medios/96.txt,6,medios,True,1276,0.026,20,OK
6x6/medios/97.txt,6,medios,True,1335,0.0806,20,OK
6x6/medios/98.txt,6,medios,True,1305,0.0533,20,OK
6x6/medios/99.txt,6,medios,True,1297,0.0504,14,OK
6x6/medios/100.txt,6,medios,True,1333,0.0804,20,OK
6x6/dificiles/1.txt,6,dificiles,True,74671,5.7846,42,OK
6x6/dificiles/2.txt,6,dificiles,True,4613,0.3372,42,OK
6x6/dificiles/3.txt,6,dificiles,True,205256,14.1979,42,OK
6x6/dificiles/4.txt,6,dificiles,True,17267,1.3336,44,OK
6x6/dificiles/5.txt,6,dificiles,False,1054300,89.9343,0,timeout_or_limit
6x6/dificiles/6.txt,6,dificiles,True,307921,25.2892,46,OK
6x6/dificiles/7.txt,6,dificiles,True,54814,4.4866,42,OK
6x6/dificiles/8.txt,6,dificiles,True,28053,2.0697,50,OK
6x6/dificiles/9.txt,6,dificiles,True,554346,41.1957,50,OK
6x6/dificiles/10.txt,6,dificiles,True,31345,2.5137,36,OK
6x6/dificiles/11.txt,6,dificiles,True,5907,0.4032,48,OK
6x6/dificiles/12.txt,6,dificiles,True,3780,0.2553,50,OK
6x6/dificiles/13.txt,6,dificiles,True,745518,59.8565,46,OK
6x6/dificiles/14.txt,6,dificiles,True,71709,5.3663,46,OK
6x6/dificiles/15.txt,6,dificiles,True,11949,0.8351,48,OK
6x6/dificiles/16.txt,6,dificiles,True,2928,0.1542,42,OK
6x6/dificiles/17.txt,6,dificiles,True,99771,8.6193,40,OK
6x6/dificiles/18.txt,6,dificiles,True,51039,3.815,44,OK
6x6/dificiles/19.txt,6,dificiles,True,1874,0.0868,44,OK
6x6/dificiles/20.txt,6,dificiles,True,5409,0.3646,44,OK
6x6/dificiles/21.txt,6,dificiles,True,5302,0.3878,38,OK
6x6/dificiles/22.txt,6,dificiles,True,4026,0.3009,36,OK
6x6/dificiles/23.txt,6,dificiles,True,6024,0.4214,46,OK
6x6/dificiles/24.txt,6,dificiles,True,4520,0.3297,50,OK
6x6/dificiles/25.txt,6,dificiles,True,2297,0.1497,42,OK
6x6/dificiles/26.txt,6,dificiles,True,70445,5.339,46,OK
6x6/dificiles/27.txt,6,dificiles,True,16071,1.2657,38,OK
6x6/dificiles/28.txt,6,dificiles,True,214750,16.8522,42,OK
6x6/dificiles/29.txt,6,dificiles,True,45312,3.2077,42,OK
6x6/dificiles/30.txt,6,dificiles,True,35945,2.6854,48,OK
6x6/dificiles/31.txt,6,dificiles,True,11219,0.7547,42,OK
6x6/dificiles/32.txt,6,dificiles,True,13006,0.992,50,OK
6x6/dificiles/33.txt,6,dificiles,True,2049,0.1461,40,OK
6x6/dificiles/34.txt,6,dificiles,True,107882,8.9568,40,OK
6x6/dificiles/35.txt,6,dificiles,True,6077,0.4665,42,OK
6x6/dificiles/36.txt,6,dificiles,True,120779,9.2438,50,OK
6x6/dificiles/37.txt,6,dificiles,True,350272,27.5978,46,OK
6x6/dificiles/38.txt,6,dificiles,True,21055,1.4205,48,OK
6x6/dificiles/39.txt,6,dificiles,True,10503,0.8598,38,OK
6x6/dificiles/40.txt,6,dificiles,False,1003354,75.3499,0,timeout_or_limit
6x6/dificiles/41.txt,6,dificiles,True,183441,12.5023,50,OK
6x6/dificiles/42.txt,6,dificiles,True,315431,23.5883,48,OK
6x6/dificiles/43.txt,6,dificiles,True,31950,2.3497,48,OK
6x6/dificiles/44.txt,6,dificiles,True,24637,2.0031,42,OK
6x6/dificiles/45.txt,6,dificiles,True,123854,9.599,48,OK
6x6/dificiles/46.txt,6,dificiles,True,9485,0.6321,46,OK
6x6/dificiles/47.txt,6,dificiles,True,185510,14.2649,38,OK
6x6/dificiles/48.txt,6,dificiles,True,122683,9.5355,44,OK
6x6/dificiles/49.txt,6,dificiles,False,1060321,82.5181,0,timeout_or_limit
6x6/dificiles/50.txt,6,dificiles,True,1679,0.0989,36,OK
6x6/dificiles/51.txt,6,dificiles,True,3126,0.1882,48,OK
6x6/dificiles/52.txt,6,dificiles,True,2120,0.1164,42,OK
6x6/dificiles/53.txt,6,dificiles,True,236838,19.4078,42,OK
6x6/dificiles/54.txt,6,dificiles,True,264482,19.3341,38,OK
6x6/dificiles/55.txt,6,dificiles,True,13447,1.0943,38,OK
6x6/dificiles/56.txt,6,dificiles,True,41581,3.2868,48,OK
6x6/dificiles/57.txt,6,dificiles,True,175451,13.765,48,OK
6x6/dificiles/58.txt,6,dificiles,True,3070,0.1997,44,OK
6x6/dificiles/59.txt,6,dificiles,True,2499,0.165,36,OK
6x6/dificiles/60.txt,6,dificiles,True,111429,8.782,46,OK
6x6/dificiles/61.txt,6,dificiles,True,10259,0.8054,50,OK
6x6/dificiles/62.txt,6,dificiles,True,189447,16.0967,48,OK
6x6/dificiles/63.txt,6,dificiles,True,125311,10.2876,48,OK
6x6/dificiles/64.txt,6,dificiles,True,18934,1.5909,40,OK
6x6/dificiles/65.txt,6,dificiles,True,12302,0.9563,44,OK
6x6/dificiles/66.txt,6,dificiles,True,55599,4.6233,40,OK
6x6/dificiles/67.txt,6,dificiles,True,2072,0.1362,38,OK
6x6/dificiles/68.txt,6,dificiles,True,9098,0.6705,42,OK
6x6/dificiles/69.txt,6,dificiles,False,1001429,82.664,0,timeout_or_limit
6x6/dificiles/70.txt,6,dificiles,True,38656,3.3076,36,OK
6x6/dificiles/71.txt,6,dificiles,True,232412,15.9696,50,OK
6x6/dificiles/72.txt,6,dificiles,True,4673,0.3102,44,OK
6x6/dificiles/73.txt,6,dificiles,True,65051,4.9289,42,OK
6x6/dificiles/74.txt,6,dificiles,True,55576,3.9334,44,OK
6x6/dificiles/75.txt,6,dificiles,True,39033,2.8723,44,OK
6x6/dificiles/76.txt,6,dificiles,True,91649,6.9085,48,OK
6x6/dificiles/77.txt,6,dificiles,True,48085,4.0061,52,OK
6x6/dificiles/78.txt,6,dificiles,True,4026,0.3049,40,OK
6x6/dificiles/79.txt,6,dificiles,True,157286,12.2408,46,OK
6x6/dificiles/80.txt,6,dificiles,True,200414,15.7699,38,OK
6x6/dificiles/81.txt,6,dificiles,True,19205,1.4928,48,OK
6x6/dificiles/82.txt,6,dificiles,True,1305,0.0494,30,OK
6x6/dificiles/83.txt,6,dificiles,True,1919,0.098,40,OK
6x6/dificiles/84.txt,6,dificiles,True,171594,14.117,44,OK
6x6/dificiles/85.txt,6,dificiles,True,19510,1.4204,50,OK
6x6/dificiles/86.txt,6,dificiles,True,16383,1.3327,44,OK
6x6/dificiles/87.txt,6,dificiles,True,9977,0.7427,42,OK
6x6/dificiles/88.txt,6,dificiles,True,5383,0.373,48,OK
6x6/dificiles/89.txt,6,dificiles,True,101316,7.9599,50,OK
6x6/dificiles/90.txt,6,dificiles,True,462879,38.3381,44,OK
6x6/dificiles/91.txt,6,dificiles,True,50283,4.0247,46,OK
6x6/dificiles/92.txt,6,dificiles,True,16003,1.2467,42,OK
6x6/dificiles/93.txt,6,dificiles,True,8039,0.5444,50,OK
6x6/dificiles/94.txt,6,dificiles,False,1002126,72.4323,0,timeout_or_limit
6x6/dificiles/95.txt,6,dificiles,True,5278,0.3945,48,OK
6x6/dificiles/96.txt,6,dificiles,True,4306,0.4047,26,OK
6x6/dificiles/97.txt,6,dificiles,True,103878,8.2313,42,OK
6x6/dificiles/98.txt,6,dificiles,True,52875,4.2249,38,OK
6x6/dificiles/99.txt,6,dificiles,True,38189,3.2399,36,OK
6x6/dificiles/100.txt,6,dificiles,True,112274,8.7598,44,OK
7x7/faciles/1.txt,7,faciles,True,1324,0.0725,10,OK
7x7/faciles/2.txt,7,faciles,True,1327,0.0772,10,OK
7x7/faciles/3.txt,7,faciles,True,1314,0.0698,10,OK
7x7/faciles/4.txt,7,faciles,True,1303,0.0739,10,OK
7x7/faciles/5.txt,7,faciles,True,1303,0.0751,10,OK
7x7/faciles/6.txt,7,faciles,True,1306,0.0741,10,OK
7x7/faciles/7.txt,7,faciles,True,1325,0.0734,10,OK
7x7/faciles/8.txt,7,faciles,True,1322,0.0757,10,OK
7x7/faciles/9.txt,7,faciles,True,1324,0.0772,10,OK
7x7/faciles/10.txt,7,faciles,True,1318,0.0752,10,OK
7x7/faciles/11.txt,7,faciles,True,1319,0.0764,10,OK
7x7/faciles/12.txt,7,faciles,True,1321,0.0705,10,OK
7x7/faciles/13.txt,7,faciles,True,1319,0.0768,10,OK
7x7/faciles/14.txt,7,faciles,True,1325,0.0773,10,OK
7x7/faciles/15.txt,7,faciles,True,1310,0.0394,8,OK
7x7/faciles/16.txt,7,faciles,True,1308,0.0706,10,OK
7x7/faciles/17.txt,7,faciles,True,1324,0.0709,10,OK
7x7/faciles/18.txt,7,faciles,True,1324,0.0756,10,OK
7x7/faciles/19.txt,7,faciles,True,1319,0.0756,10,OK
7x7/faciles/20.txt,7,faciles,True,1319,0.0764,10,OK
7x7/faciles/21.txt,7,faciles,True,1306,0.0739,10,OK
7x7/faciles/22.txt,7,faciles,True,1319,0.076,10,OK
7x7/faciles/23.txt,7,faciles,True,1328,0.0764,10,OK
7x7/faciles/24.txt,7,faciles,True,1306,0.0754,10,OK
7x7/faciles/25.txt,7,faciles,True,1326,0.0758,10,OK
7x7/faciles/26.txt,7,faciles,True,1313,0.0756,10,OK
7x7/faciles/27.txt,7,faciles,True,1316,0.0749,10,OK
7x7/faciles/28.txt,7,faciles,True,1322,0.0759,10,OK
7x7/faciles/29.txt,7,faciles,True,1325,0.073,10,OK
7x7/faciles/30.txt,7,faciles,True,1313,0.0762,10,OK
7x7/faciles/31.txt,7,faciles,True,1313,0.0748,10,OK
